record_id,source_name,author,title,description,url,publishedAt,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,tables,id,category,published_date,mentions,sentiment_score,sheet_name,Metric,Total Articles,Total Mentions,Average Mentions,Average Sentiment,Highest Mentions,Politics Articles,Business Articles,paragraph_number,run_number,bold,italic,underline,preview_text,name,year,wins,losses,nominations,awards,best_picture,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,release_date,release_year,original_language,vote_average,vote_count
280,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.436,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,St. Louis Blues,1991.0,36.0,33.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
281,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.436,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Toronto Maple Leafs,1991.0,30.0,43.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
282,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.436,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Vancouver Canucks,1991.0,42.0,26.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
283,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.437,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Washington Capitals,1991.0,45.0,27.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
284,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.438,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Winnipeg Jets,1991.0,33.0,32.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
285,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.438,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Boston Bruins,1992.0,51.0,26.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
286,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.439,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Buffalo Sabres,1992.0,38.0,36.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
287,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.440,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Calgary Flames,1992.0,43.0,30.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
288,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.440,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Chicago Blackhawks,1992.0,47.0,25.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
289,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.441,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Detroit Red Wings,1992.0,47.0,28.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
290,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.442,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Edmonton Oilers,1992.0,26.0,50.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
291,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-06 00:28:24.442,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Hartford Whalers,1992.0,26.0,52.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
292,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.443,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Los Angeles Kings,1992.0,39.0,35.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
293,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.444,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Minnesota North Stars,1992.0,36.0,38.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
294,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.445,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Montreal Canadiens,1992.0,48.0,30.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
295,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.499,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New Jersey Devils,1992.0,40.0,37.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
296,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.501,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New York Islanders,1992.0,40.0,37.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
297,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.502,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New York Rangers,1992.0,34.0,39.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
298,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.503,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Ottawa Senators,1992.0,10.0,70.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
299,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.504,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Philadelphia Flyers,1992.0,36.0,37.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
300,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.505,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Pittsburgh Penguins,1992.0,56.0,21.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
301,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.505,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Quebec Nordiques,1992.0,47.0,27.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
302,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.506,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,San Jose Sharks,1992.0,11.0,71.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
303,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.507,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,St. Louis Blues,1992.0,37.0,36.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
304,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.508,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Tampa Bay Lightning,1992.0,23.0,54.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
305,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.521,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Toronto Maple Leafs,1992.0,44.0,29.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
306,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.522,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Vancouver Canucks,1992.0,46.0,29.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
307,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.523,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Washington Capitals,1992.0,43.0,34.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
308,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.524,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Winnipeg Jets,1992.0,40.0,37.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
309,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.525,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Mighty Ducks of Anaheim,1993.0,33.0,46.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
310,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.525,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Boston Bruins,1993.0,42.0,29.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
311,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.526,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Buffalo Sabres,1993.0,43.0,32.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
312,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.527,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Calgary Flames,1993.0,42.0,29.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
313,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.528,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Chicago Blackhawks,1993.0,39.0,36.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
314,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.529,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Dallas Stars,1993.0,42.0,29.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
315,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.530,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Detroit Red Wings,1993.0,46.0,30.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
316,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-06 00:28:24.531,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Edmonton Oilers,1993.0,25.0,45.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
317,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.531,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Florida Panthers,1993.0,33.0,34.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
318,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.532,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Hartford Whalers,1993.0,27.0,48.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
319,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.533,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Los Angeles Kings,1993.0,27.0,45.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
320,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.533,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Montreal Canadiens,1993.0,41.0,29.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
321,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.534,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New Jersey Devils,1993.0,47.0,25.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
322,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.534,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New York Islanders,1993.0,36.0,36.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
323,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.535,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New York Rangers,1993.0,52.0,24.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
324,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.536,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Ottawa Senators,1993.0,14.0,61.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
325,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.536,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Philadelphia Flyers,1993.0,35.0,39.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
326,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.537,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Pittsburgh Penguins,1993.0,44.0,27.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
327,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.537,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Quebec Nordiques,1993.0,34.0,42.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
328,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.538,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,San Jose Sharks,1993.0,33.0,35.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
329,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.539,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,St. Louis Blues,1993.0,40.0,33.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
330,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.539,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Tampa Bay Lightning,1993.0,30.0,43.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
331,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.540,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Toronto Maple Leafs,1993.0,43.0,29.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
332,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.540,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Vancouver Canucks,1993.0,41.0,40.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
333,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.541,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Washington Capitals,1993.0,39.0,35.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
334,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.541,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Winnipeg Jets,1993.0,24.0,51.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
335,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.542,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Mighty Ducks of Anaheim,1994.0,16.0,27.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
336,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.542,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Boston Bruins,1994.0,27.0,18.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
337,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.543,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Buffalo Sabres,1994.0,22.0,19.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
338,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.544,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Calgary Flames,1994.0,24.0,17.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
339,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.545,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Chicago Blackhawks,1994.0,24.0,19.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
340,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.546,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Dallas Stars,1994.0,17.0,23.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
341,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.547,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Detroit Red Wings,1994.0,33.0,11.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
342,unknown,,The King's Speech,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.889,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651949,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,12.0,4.0,True,,,The King's Speech,unknown,,17,17,0.17,The King's Speech,scraped_json_api,17.0,,,unknown,0.17,1.0
343,unknown,,Inception,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.891,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651973,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,8.0,4.0,False,,,Inception,unknown,,9,9,0.09,Inception,scraped_json_api,9.0,,,unknown,0.09,1.0
344,unknown,,The Social Network,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.893,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651981,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,8.0,3.0,False,,,The Social Network,unknown,,18,18,0.18,The Social Network,scraped_json_api,18.0,,,unknown,0.18,1.0
345,unknown,,The Fighter,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.894,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651987,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,7.0,2.0,False,,,The Fighter,unknown,,11,11,0.11,The Fighter,scraped_json_api,11.0,,,unknown,0.11,1.0
