record_id,title_mysql,primary_category,document_type_mysql,source_name_mysql,published_date_mysql,published_year_mysql,rating_score,popularity,content_length,title_length,engagement_score,estimated_value,title_mongo,description,url,source_path,file_name,category,document_type_mongo,source_name_mongo,language,content_text,published_date_mongo,published_year_mongo,analysis_year,category_avg_rating_score,category_avg_estimated_value
389,The Great Gatsby,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Gatsby,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Gatsby,,,,0.13310344827586207,41.84275862068965
395,The Great Beauty,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Beauty,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Beauty,,,,0.13310344827586207,41.84275862068965
630,Django Unchained,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,Django Unchained,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Django Unchained,,,,0.13310344827586207,41.84275862068965
633,Zero Dark Thirty,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,Zero Dark Thirty,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Zero Dark Thirty,,,,0.13310344827586207,41.84275862068965
641,12 Years a Slave,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,12 Years a Slave,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,12 Years a Slave,,,,0.13310344827586207,41.84275862068965
645,The Great Gatsby,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Gatsby,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Gatsby,,,,0.13310344827586207,41.84275862068965
651,The Great Beauty,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Beauty,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Beauty,,,,0.13310344827586207,41.84275862068965
886,Django Unchained,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,Django Unchained,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Django Unchained,,,,0.13310344827586207,41.84275862068965
889,Zero Dark Thirty,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,Zero Dark Thirty,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Zero Dark Thirty,,,,0.13310344827586207,41.84275862068965
897,12 Years a Slave,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,12 Years a Slave,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,12 Years a Slave,,,,0.13310344827586207,41.84275862068965
901,The Great Gatsby,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Gatsby,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Gatsby,,,,0.13310344827586207,41.84275862068965
907,The Great Beauty,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Beauty,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Beauty,,,,0.13310344827586207,41.84275862068965
1142,Django Unchained,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,Django Unchained,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Django Unchained,,,,0.13310344827586207,41.84275862068965
1145,Zero Dark Thirty,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,Zero Dark Thirty,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Zero Dark Thirty,,,,0.13310344827586207,41.84275862068965
1153,12 Years a Slave,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,12 Years a Slave,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,12 Years a Slave,,,,0.13310344827586207,41.84275862068965
1157,The Great Gatsby,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Gatsby,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Gatsby,,,,0.13310344827586207,41.84275862068965
1163,The Great Beauty,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Beauty,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Beauty,,,,0.13310344827586207,41.84275862068965
1398,Django Unchained,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,Django Unchained,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Django Unchained,,,,0.13310344827586207,41.84275862068965
1401,Zero Dark Thirty,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,Zero Dark Thirty,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Zero Dark Thirty,,,,0.13310344827586207,41.84275862068965
1409,12 Years a Slave,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,12 Years a Slave,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,12 Years a Slave,,,,0.13310344827586207,41.84275862068965
1413,The Great Gatsby,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Gatsby,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Gatsby,,,,0.13310344827586207,41.84275862068965
1419,The Great Beauty,scraped_json_api,scraped_json_api,unknown,,,0.16,16.0,16,16,2.56,43.52,The Great Beauty,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Great Beauty,,,,0.13310344827586207,41.84275862068965
62,Untitled record,excel_summary,excel_summary,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,,news_data.xlsx,excel_summary,excel_summary,unknown,unknown,Untitled record,,,,0.15,38.4
94,Untitled record,excel_summary,excel_summary,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,,news_data.xlsx,excel_summary,excel_summary,unknown,unknown,Untitled record,,,,0.15,38.4
134,Untitled record,excel_summary,excel_summary,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,data/raw/excel/news_data.xlsx,news_data.xlsx,excel_summary,excel_summary,unknown,unknown,Untitled record,,,,0.15,38.4
174,Untitled record,excel_summary,excel_summary,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,data/raw/excel/news_data.xlsx,news_data.xlsx,excel_summary,excel_summary,unknown,unknown,Untitled record,,,,0.15,38.4
215,Untitled record,excel_summary,excel_summary,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,data/raw/excel/news_data.xlsx,news_data.xlsx,excel_summary,excel_summary,unknown,unknown,Untitled record,,,,0.15,38.4
217,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
218,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
219,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
220,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
221,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
222,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
223,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
224,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
225,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
226,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
227,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
228,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
229,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
230,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
231,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
232,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
233,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
234,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
235,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
236,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
237,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
238,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
239,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
240,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
241,Untitled record,scraped_html,scraped_html,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/,hockey_results.json,scraped_html,scraped_html,unknown,unknown,Untitled record,,,,0.15,38.4
242,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
243,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
244,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
245,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
246,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
247,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
248,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
249,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
250,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
251,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
252,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
253,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
254,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
255,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
256,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
257,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
258,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
259,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
260,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
261,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
262,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
263,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
264,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
265,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
266,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
267,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
268,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
269,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
270,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
271,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
272,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
273,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
274,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
275,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
276,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
277,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
278,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
279,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
280,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
281,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
282,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
283,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
284,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
